ds,y,unique_id
2021-05-01,319538.2790974903,3050256778472
2021-06-01,243238.31916425715,3050256778472
2021-07-01,184998.9666874128,3050256778472
2021-08-01,261894.90311256467,3050256778472
2021-09-01,232653.9418066892,3050256778472
2021-10-01,208618.6617355132,3050256778472
2021-11-01,206362.67249250592,3050256778472
2021-12-01,241779.9830476854,3050256778472
2022-01-01,329365.34780759475,3050256778472
2022-02-01,477381.73985469626,3050256778472
2022-03-01,333811.54607706727,3050256778472
2022-04-01,233722.32460441723,3050256778472
2022-05-01,280316.0239791379,3050256778472
2022-06-01,284434.008456712,3050256778472
2022-07-01,194739.53365792448,3050256778472
2022-08-01,295830.8214745282,3050256778472
2022-09-01,257391.8225225313,3050256778472
2022-10-01,175813.83392754904,3050256778472
2022-11-01,176844.46103995125,3050256778472
2022-12-01,198311.4773428846,3050256778472
2023-01-01,215878.41866525015,3050256778472
2023-02-01,262382.019243089,3050256778472
2023-03-01,333037.744170933,3050256778472
2023-04-01,223993.11747177504,3050256778472
2023-05-01,209916.9690820841,3050256778472
2023-06-01,202514.8595516988,3050256778472
2023-07-01,189230.1814718732,3050256778472
2023-08-01,186836.2879563397,3050256778472
2023-09-01,174904.33799582324,3050256778472
2020-09-01,763.8133107086948,490157113539
2020-10-01,840.321079281765,490157113539
2020-11-01,1228.388292932998,490157113539
2020-12-01,867.7972564841522,490157113539
2021-01-01,623.6159203373904,490157113539
2021-02-01,820.8933030815369,490157113539
2021-03-01,718.6794823368904,490157113539
2021-04-01,913.9077055626108,490157113539
2021-05-01,1180.5338783069426,490157113539
2021-06-01,704.3702450188589,490157113539
2021-07-01,819.3324539164379,490157113539
2021-08-01,1062.4238115959515,490157113539
2021-09-01,1126.776140302272,490157113539
2021-10-01,1155.0196623456018,490157113539
2021-11-01,839.7194111678441,490157113539
2021-12-01,1296.6907036046257,490157113539
2022-01-01,987.8692844361896,490157113539
2022-02-01,800.7679406622703,490157113539
2022-03-01,1212.6664435214132,490157113539
2022-04-01,603.4992777458618,490157113539
2022-05-01,731.4191506620847,490157113539
2022-06-01,1394.2568561649264,490157113539
2022-07-01,595.825829336436,490157113539
2022-08-01,1267.5490393042835,490157113539
2022-09-01,1054.131255417129,490157113539
2022-10-01,1126.340148915373,490157113539
2022-11-01,1243.4735949197102,490157113539
2022-12-01,1072.4254540114189,490157113539
2023-01-01,1305.0791778885662,490157113539
2023-02-01,1198.3920855143333,490157113539
2023-03-01,883.4406274460952,490157113539
2023-04-01,866.1666486971491,490157113539
2023-05-01,1340.0282474624053,490157113539
2023-06-01,987.8518447807138,490157113539
2023-07-01,1409.4206366012806,490157113539
2023-08-01,1008.6050347971152,490157113539
2023-09-01,1116.3123470166918,490157113539
2020-09-01,55138.0917838878,7805948394326
2020-10-01,52765.52106639331,7805948394326
2020-11-01,56925.72662218706,7805948394326
2020-12-01,64142.25094409782,7805948394326
2021-01-01,59046.77862877303,7805948394326
2021-02-01,51428.487522654345,7805948394326
2021-03-01,81880.68771172446,7805948394326
2021-04-01,58847.45706924149,7805948394326
2021-05-01,63998.53284148531,7805948394326
2021-06-01,63602.73887690264,7805948394326
2021-07-01,64548.462611373776,7805948394326
2021-08-01,59626.82976531053,7805948394326
2021-09-01,61773.8079835205,7805948394326
2021-10-01,52973.67194337759,7805948394326
2021-11-01,59000.3665262101,7805948394326
2021-12-01,70920.1727171921,7805948394326
2022-01-01,53124.02236023044,7805948394326
2022-02-01,50245.52749972548,7805948394326
2022-03-01,55826.787450166936,7805948394326
2022-04-01,49685.22696980183,7805948394326
2022-05-01,76647.47765308822,7805948394326
2022-06-01,56924.25238121813,7805948394326
2022-07-01,53159.62030298034,7805948394326
2022-08-01,60465.48293176995,7805948394326
2022-09-01,58663.90443326684,7805948394326
2022-10-01,53663.53200128615,7805948394326
2022-11-01,55697.18091336484,7805948394326
2022-12-01,55520.24079145752,7805948394326
2023-01-01,64355.15556946839,7805948394326
2023-02-01,54062.4645795452,7805948394326
2023-03-01,55842.32644542392,7805948394326
2023-04-01,58785.14216444817,7805948394326
2023-05-01,50180.76002861656,7805948394326
2023-06-01,56733.62337543404,7805948394326
2023-07-01,54765.44470049816,7805948394326
2023-08-01,56653.924149888815,7805948394326
2023-09-01,55810.986204411296,7805948394326
2020-09-01,45605.579040333,144423659336
2020-10-01,41733.45568027077,144423659336
2020-11-01,41156.854579118924,144423659336
2020-12-01,46472.79095432399,144423659336
2021-01-01,43367.9382171326,144423659336
2021-02-01,37307.09226681384,144423659336
2021-03-01,43222.05346786114,144423659336
2021-04-01,40996.89510971364,144423659336
2021-05-01,43510.72421649532,144423659336
2021-06-01,36229.04285197749,144423659336
2021-07-01,40269.17060901715,144423659336
2021-08-01,41306.32770367048,144423659336
2021-09-01,41717.00647934597,144423659336
2021-10-01,39336.59958743411,144423659336
2021-11-01,36333.91753026222,144423659336
2021-12-01,37996.07542501214,144423659336
2022-01-01,33796.029435482735,144423659336
2022-02-01,30994.94868236745,144423659336
2022-03-01,39958.20011297733,144423659336
2022-04-01,34194.06616585545,144423659336
2022-05-01,34752.59040716597,144423659336
2022-06-01,36292.60462575332,144423659336
2022-07-01,34602.27670726147,144423659336
2022-08-01,39918.63261594854,144423659336
2022-09-01,35253.12294389985,144423659336
2022-10-01,34476.81530170136,144423659336
2022-11-01,35856.87345710537,144423659336
2022-12-01,35380.17280201234,144423659336
2023-01-01,38427.09185436403,144423659336
2023-02-01,34648.08622395209,144423659336
2023-03-01,35944.70579111221,144423659336
2023-04-01,36479.86522239204,144423659336
2023-05-01,38357.10252017106,144423659336
2023-06-01,36365.92788810157,144423659336
2023-07-01,36045.19125141152,144423659336
2023-08-01,43487.49243127699,144423659336
2023-09-01,37252.75279002546,144423659336
2020-09-01,296949.04508399486,4056812448086
2020-10-01,315161.702406588,4056812448086
2020-11-01,289413.8241700138,4056812448086
2020-12-01,305383.6418149875,4056812448086
2021-01-01,276583.6797004633,4056812448086
2021-02-01,264951.6775878863,4056812448086
2021-03-01,333415.5816316827,4056812448086
2021-04-01,289932.8173700266,4056812448086
2021-05-01,281912.4079308598,4056812448086
2021-06-01,278001.2740278853,4056812448086
2021-07-01,274468.8149235053,4056812448086
2021-08-01,281852.8667193739,4056812448086
2021-09-01,263976.83192359266,4056812448086
2021-10-01,257850.23289777472,4056812448086
2021-11-01,265227.1857872247,4056812448086
2021-12-01,271761.9012079221,4056812448086
2022-01-01,255327.48642216725,4056812448086
2022-02-01,244090.85559318884,4056812448086
2022-03-01,284019.20295370766,4056812448086
2022-04-01,252697.3685770152,4056812448086
2022-05-01,247036.83896825323,4056812448086
2022-06-01,241591.68739883637,4056812448086
2022-07-01,228926.18697994496,4056812448086
2022-08-01,259325.271286838,4056812448086
2022-09-01,243586.1341297404,4056812448086
2022-10-01,229520.03983219565,4056812448086
2022-11-01,239229.0585284638,4056812448086
2022-12-01,234742.2061965596,4056812448086
2023-01-01,247304.3459770648,4056812448086
2023-02-01,204345.552820064,4056812448086
2023-03-01,261756.1614614144,4056812448086
2023-04-01,218231.93887520628,4056812448086
2023-05-01,234761.97325955768,4056812448086
2023-06-01,220535.3651607509,4056812448086
2023-07-01,214350.1795138297,4056812448086
2023-08-01,248753.44759678253,4056812448086
2023-09-01,226788.76425133037,4056812448086
2020-09-01,205620.9975922382,2308560216489
2020-10-01,183924.63193785588,2308560216489
2020-11-01,214507.7807212931,2308560216489
2020-12-01,204391.6198276443,2308560216489
2021-01-01,222641.5998434092,2308560216489
2021-02-01,160455.84859624764,2308560216489
2021-03-01,210105.4545280545,2308560216489
2021-04-01,182965.5359224116,2308560216489
2021-05-01,197901.9496651804,2308560216489
2021-06-01,185100.395612185,2308560216489
2021-07-01,188798.78059940413,2308560216489
2021-08-01,222185.385144932,2308560216489
2021-09-01,196064.48494561925,2308560216489
2021-10-01,198306.7417083238,2308560216489
2021-11-01,190450.60851446333,2308560216489
2021-12-01,205990.3488411867,2308560216489
2022-01-01,201513.92811243463,2308560216489
2022-02-01,342231.3232778964,2308560216489
2022-03-01,226189.0648081952,2308560216489
2022-04-01,182240.551872976,2308560216489
2022-05-01,187100.7286196073,2308560216489
2022-06-01,191104.32416447037,2308560216489
2022-07-01,181700.89996417167,2308560216489
2022-08-01,268257.7221449399,2308560216489
2022-09-01,217890.93384072004,2308560216489
2022-10-01,206463.0828301185,2308560216489
2022-11-01,194587.9569743921,2308560216489
2022-12-01,208659.3630192354,2308560216489
2023-01-01,181932.267937242,2308560216489
2023-02-01,183201.4953753687,2308560216489
2023-03-01,212323.2210338229,2308560216489
2023-04-01,190968.88012778235,2308560216489
2023-05-01,192549.31133950583,2308560216489
2023-06-01,205376.41619069563,2308560216489
2023-07-01,183849.40467217995,2308560216489
2023-08-01,249972.34939219,2308560216489
2023-09-01,278095.4540094724,2308560216489
2020-09-01,26387.6898256823,2148601539005
2020-10-01,44939.03613996556,2148601539005
2020-11-01,42937.21656632886,2148601539005
2020-12-01,40190.78474266252,2148601539005
2021-01-01,28237.20016821963,2148601539005
2021-02-01,42025.89864960444,2148601539005
2021-03-01,46096.07880234637,2148601539005
2021-04-01,27529.307112794624,2148601539005
2021-05-01,44492.5635201253,2148601539005
2021-06-01,28786.069725187022,2148601539005
2021-07-01,23207.612248778285,2148601539005
2021-08-01,27308.015324460077,2148601539005
2021-09-01,37972.51288508585,2148601539005
2021-10-01,41690.0806437592,2148601539005
2021-11-01,42056.827878591066,2148601539005
2021-12-01,23819.8923930563,2148601539005
2022-01-01,23538.80002609465,2148601539005
2022-02-01,38973.71478613342,2148601539005
2022-03-01,24717.38938281602,2148601539005
2022-04-01,41446.73641107528,2148601539005
2022-05-01,24726.83295625626,2148601539005
2022-06-01,40575.276826941175,2148601539005
2022-07-01,24380.734273507947,2148601539005
2022-08-01,23525.545887932916,2148601539005
2022-09-01,41566.01493470316,2148601539005
2022-10-01,41000.97009728182,2148601539005
2022-11-01,40418.20656989687,2148601539005
2022-12-01,21345.40583705446,2148601539005
2023-01-01,41104.30005597692,2148601539005
2023-02-01,21460.00181318705,2148601539005
2023-03-01,39419.49853958237,2148601539005
2023-04-01,26412.33205886985,2148601539005
2023-05-01,42752.00742517409,2148601539005
2023-06-01,20065.762396677597,2148601539005
2023-07-01,21298.841956933626,2148601539005
2023-08-01,20802.404724154727,2148601539005
2023-09-01,41488.97525663808,2148601539005
2020-09-01,216166.42320401137,7620510809707
2020-10-01,201061.0231287904,7620510809707
2020-11-01,212663.66813934204,7620510809707
2020-12-01,226123.39407299604,7620510809707
2021-01-01,227869.4178933732,7620510809707
2021-02-01,199500.6313284773,7620510809707
2021-03-01,223315.30106940184,7620510809707
2021-04-01,228029.80299624568,7620510809707
2021-05-01,214412.18353557764,7620510809707
2021-06-01,212016.5965380604,7620510809707
2021-07-01,206615.8530845916,7620510809707
2021-08-01,219140.4888843546,7620510809707
2021-09-01,203194.67830261213,7620510809707
2021-10-01,205678.0756701833,7620510809707
2021-11-01,211274.40951463263,7620510809707
2021-12-01,203690.14566735996,7620510809707
2022-01-01,201290.7166351992,7620510809707
2022-02-01,185031.00720306588,7620510809707
2022-03-01,202023.0638245866,7620510809707
2022-04-01,195455.9258575908,7620510809707
2022-05-01,200444.99857258,7620510809707
2022-06-01,193016.8932688259,7620510809707
2022-07-01,208977.41419994232,7620510809707
2022-08-01,199905.2725745376,7620510809707
2022-09-01,196729.1671742594,7620510809707
2022-10-01,197638.6920188892,7620510809707
2022-11-01,192510.5097940656,7620510809707
2022-12-01,210542.76718883024,7620510809707
2023-01-01,194440.31604730955,7620510809707
2023-02-01,196537.0606493639,7620510809707
2023-03-01,189365.9284065796,7620510809707
2023-04-01,198532.89592973707,7620510809707
2023-05-01,193712.8819236791,7620510809707
2023-06-01,194327.97116362903,7620510809707
2023-07-01,198145.6510677949,7620510809707
2023-08-01,200124.04144792323,7620510809707
2023-09-01,199670.744677778,7620510809707
2020-09-01,139441.72787022722,4863548059406
2020-10-01,129315.77565601036,4863548059406
2020-11-01,123011.18803076456,4863548059406
2020-12-01,124128.71669512682,4863548059406
2021-01-01,123736.5988920822,4863548059406
2021-02-01,110991.82081369424,4863548059406
2021-03-01,125035.77776267072,4863548059406
2021-04-01,134814.54341353962,4863548059406
2021-05-01,122917.64604568246,4863548059406
2021-06-01,117022.0047041723,4863548059406
2021-07-01,115585.48730139188,4863548059406
2021-08-01,124622.50867330188,4863548059406
2021-09-01,112279.20516627656,4863548059406
2021-10-01,115871.533841615,4863548059406
2021-11-01,109339.8514809963,4863548059406
2021-12-01,131857.53240494063,4863548059406
2022-01-01,104204.10418272564,4863548059406
2022-02-01,119078.62295371598,4863548059406
2022-03-01,132740.7713616775,4863548059406
2022-04-01,123914.95497006115,4863548059406
2022-05-01,121595.27145023143,4863548059406
2022-06-01,120752.3727111669,4863548059406
2022-07-01,117503.97751309958,4863548059406
2022-08-01,130109.50308990852,4863548059406
2022-09-01,141975.21697663743,4863548059406
2022-10-01,114172.81679154473,4863548059406
2022-11-01,113467.1084791976,4863548059406
2022-12-01,112459.98640518232,4863548059406
2023-01-01,138489.75024907145,4863548059406
2023-02-01,114702.48548457678,4863548059406
2023-03-01,128555.22985494064,4863548059406
2023-04-01,124123.80133488064,4863548059406
2023-05-01,110790.5886284232,4863548059406
2023-06-01,102794.43447380108,4863548059406
2023-07-01,135956.97354598128,4863548059406
2023-08-01,116366.53433541943,4863548059406
2023-09-01,109875.23618494225,4863548059406
2020-09-01,621969.0153607809,5946167183239
2020-10-01,649553.3241296466,5946167183239
2020-11-01,620586.0672004969,5946167183239
2020-12-01,649511.741433664,5946167183239
2021-01-01,607424.5885675023,5946167183239
2021-02-01,588900.970375289,5946167183239
2021-03-01,683830.7302228739,5946167183239
2021-04-01,642080.2713286107,5946167183239
2021-05-01,638969.3050084607,5946167183239
2021-06-01,611384.7688991474,5946167183239
2021-07-01,598215.3724184422,5946167183239
2021-08-01,626599.8213024515,5946167183239
2021-09-01,574749.8462848649,5946167183239
2021-10-01,603661.4329464529,5946167183239
2021-11-01,586982.6545584374,5946167183239
2021-12-01,571987.7567297824,5946167183239
2022-01-01,539465.2594421594,5946167183239
2022-02-01,523661.42129439313,5946167183239
2022-03-01,576446.7559038409,5946167183239
2022-04-01,581380.8716774471,5946167183239
2022-05-01,572747.2398958358,5946167183239
2022-06-01,576020.5807510115,5946167183239
2022-07-01,545360.8707592178,5946167183239
2022-08-01,579816.3558574539,5946167183239
2022-09-01,548086.0701287672,5946167183239
2022-10-01,543756.8863722191,5946167183239
2022-11-01,520930.03720423306,5946167183239
2022-12-01,542346.3093431477,5946167183239
2023-01-01,527002.6650225922,5946167183239
2023-02-01,489158.8527977089,5946167183239
2023-03-01,545370.5135104514,5946167183239
2023-04-01,530662.9517746216,5946167183239
2023-05-01,544053.4384700613,5946167183239
2023-06-01,566589.8502396011,5946167183239
2023-07-01,522003.3647367581,5946167183239
2023-08-01,529834.6163264645,5946167183239
2023-09-01,552470.2663567663,5946167183239
2020-09-01,97803.0736233326,3707321294619
2020-10-01,96585.13194622446,3707321294619
2020-11-01,87009.70225382654,3707321294619
2020-12-01,94688.83297498016,3707321294619
2021-01-01,99162.06972528718,3707321294619
2021-02-01,82859.08201798178,3707321294619
2021-03-01,97680.29949783983,3707321294619
2021-04-01,92075.90591000182,3707321294619
2021-05-01,95932.74170859836,3707321294619
2021-06-01,91977.87832778574,3707321294619
2021-07-01,89511.8389900754,3707321294619
2021-08-01,86720.83114481512,3707321294619
2021-09-01,89484.7763819972,3707321294619
2021-10-01,89103.24385959707,3707321294619
2021-11-01,93471.343811156,3707321294619
2021-12-01,102185.80308540292,3707321294619
2022-01-01,78904.70347202414,3707321294619
2022-02-01,86466.73483966899,3707321294619
2022-03-01,86088.21550960906,3707321294619
2022-04-01,87870.9589835843,3707321294619
2022-05-01,88656.3920909833,3707321294619
2022-06-01,94633.35474263527,3707321294619
2022-07-01,82892.51062467815,3707321294619
2022-08-01,87305.23196705377,3707321294619
2022-09-01,82720.61207140048,3707321294619
2022-10-01,85097.80029792972,3707321294619
2022-11-01,83455.77740430743,3707321294619
2022-12-01,85565.97814287595,3707321294619
2023-01-01,83001.61153611758,3707321294619
2023-02-01,76647.25283877637,3707321294619
2023-03-01,89897.34368922432,3707321294619
2023-04-01,80393.82897296234,3707321294619
2023-05-01,81498.5880071743,3707321294619
2023-06-01,84396.33093666709,3707321294619
2023-07-01,81123.25003735173,3707321294619
2023-08-01,82158.58855603184,3707321294619
2023-09-01,84389.34353552082,3707321294619
2020-09-01,97434.89345226408,2745789845012
2020-10-01,73639.66899297581,2745789845012
2020-11-01,79319.7909409817,2745789845012
2020-12-01,90081.39250329768,2745789845012
2021-01-01,80433.28934055848,2745789845012
2021-02-01,69063.41462422788,2745789845012
2021-03-01,104106.0669629278,2745789845012
2021-04-01,111560.85067797628,2745789845012
2021-05-01,84526.78375575233,2745789845012
2021-06-01,84770.74709620562,2745789845012
2021-07-01,81187.28156831475,2745789845012
2021-08-01,98416.49272165392,2745789845012
2021-09-01,80541.6061884132,2745789845012
2021-10-01,67640.63678510865,2745789845012
2021-11-01,72554.05043959682,2745789845012
2021-12-01,77269.34501843211,2745789845012
2022-01-01,83414.80083594352,2745789845012
2022-02-01,141133.53363759868,2745789845012
2022-03-01,127918.939894655,2745789845012
2022-04-01,160197.82381856887,2745789845012
2022-05-01,144200.11393666512,2745789845012
2022-06-01,69195.17279492544,2745789845012
2022-07-01,78862.01742439302,2745789845012
2022-08-01,92221.31670864856,2745789845012
2022-09-01,93528.48864519424,2745789845012
2022-10-01,67060.15785259104,2745789845012
2022-11-01,69352.47160317686,2745789845012
2022-12-01,72764.09365014939,2745789845012
2023-01-01,69270.08483502247,2745789845012
2023-02-01,53131.72413170506,2745789845012
2023-03-01,176888.87310107733,2745789845012
2023-04-01,69051.81882691299,2745789845012
2023-05-01,77471.15258121818,2745789845012
2023-06-01,73425.86753666819,2745789845012
2023-07-01,74196.94334928808,2745789845012
2023-08-01,82809.79735517688,2745789845012
2023-09-01,77634.92838579298,2745789845012
2020-09-01,55204.2179091581,722114142734
2020-10-01,28395.866153739986,722114142734
2020-11-01,32455.37041805074,722114142734
2020-12-01,31574.505549125766,722114142734
2021-01-01,28847.561950395288,722114142734
2021-02-01,29758.02617630788,722114142734
2021-03-01,31581.863969023496,722114142734
2021-04-01,26218.481568426727,722114142734
2021-05-01,29318.43120581774,722114142734
2021-06-01,30484.048737004887,722114142734
2021-07-01,29580.7773855714,722114142734
2021-08-01,35123.239413077725,722114142734
2021-09-01,29418.98163748463,722114142734
2021-10-01,28210.37758466594,722114142734
2021-11-01,31401.023986220047,722114142734
2021-12-01,31604.91099838958,722114142734
2022-01-01,27549.71590226677,722114142734
2022-02-01,36903.24400871559,722114142734
2022-03-01,23066.978867020083,722114142734
2022-04-01,31276.209814298218,722114142734
2022-05-01,29522.48533714297,722114142734
2022-06-01,34776.28690832341,722114142734
2022-07-01,27453.76835962961,722114142734
2022-08-01,33434.334463645246,722114142734
2022-09-01,29262.800147278074,722114142734
2022-10-01,25508.74862934901,722114142734
2022-11-01,27049.01900098648,722114142734
2022-12-01,28552.5265788806,722114142734
2023-01-01,31369.584811038592,722114142734
2023-02-01,26192.139427713828,722114142734
2023-03-01,29590.857506436503,722114142734
2023-04-01,27147.16938200522,722114142734
2023-05-01,30255.282220587666,722114142734
2023-06-01,27362.889200415208,722114142734
2023-07-01,28069.298245982867,722114142734
2023-08-01,28005.17427193962,722114142734
2023-09-01,32473.1355264329,722114142734
2020-09-01,129068.11727241616,7232034190676
2020-10-01,127049.38123296776,7232034190676
2020-11-01,124059.40462057956,7232034190676
2020-12-01,125685.0159462887,7232034190676
2021-01-01,128721.5738784532,7232034190676
2021-02-01,119146.40079799508,7232034190676
2021-03-01,141758.0128208821,7232034190676
2021-04-01,135514.8603156624,7232034190676
2021-05-01,116343.38601213697,7232034190676
2021-06-01,119431.50428571618,7232034190676
2021-07-01,120661.72374247416,7232034190676
2021-08-01,115830.33750751718,7232034190676
2021-09-01,104965.09207270751,7232034190676
2021-10-01,103040.26857799724,7232034190676
2021-11-01,103104.41163083784,7232034190676
2021-12-01,97290.52752533129,7232034190676
2022-01-01,89699.24605268054,7232034190676
2022-02-01,89953.6906260749,7232034190676
2022-03-01,96594.41495718031,7232034190676
2022-04-01,97737.16582189855,7232034190676
2022-05-01,96830.19037938764,7232034190676
2022-06-01,96851.2923625136,7232034190676
2022-07-01,89187.17416876744,7232034190676
2022-08-01,99302.06970689584,7232034190676
2022-09-01,90931.95066034383,7232034190676
2022-10-01,88802.05425689163,7232034190676
2022-11-01,87913.2334957312,7232034190676
2022-12-01,85381.07399907033,7232034190676
2023-01-01,85820.11732567783,7232034190676
2023-02-01,89929.0832721983,7232034190676
2023-03-01,95097.85708199334,7232034190676
2023-04-01,97385.49516922567,7232034190676
2023-05-01,93509.88053280136,7232034190676
2023-06-01,91243.62346318258,7232034190676
2023-07-01,88308.53816640496,7232034190676
2023-08-01,89577.74397297946,7232034190676
2023-09-01,89741.82497152511,7232034190676
2020-09-01,81151.18148147949,9755604866422
2020-10-01,88491.23291558932,9755604866422
2020-11-01,81486.15366403415,9755604866422
2020-12-01,78684.19764880706,9755604866422
2021-01-01,82759.90020608311,9755604866422
