unique_id,ds,cutoff,y,AutoARIMA,HoltWinters,SeasonalNaive
30573981826,2023-01-01,2022-10-01,221741.22,221218.08,251734.23,202864.11
30573981826,2023-02-01,2022-10-01,231006.2,229467.38,225454.17,211113.4
30573981826,2023-03-01,2022-10-01,217020.73,249200.97,262607.0,230847.02
30573981826,2023-04-01,2022-10-01,237668.72,368988.0,336194.44,350634.06
30573981826,2022-12-01,2022-11-01,224620.69,215595.1,253766.36,208439.75
30573981826,2023-01-01,2022-11-01,221741.22,207502.92,250051.58,202864.11
30573981826,2023-02-01,2022-11-01,231006.2,214120.75,240740.66,211113.4
30573981826,2023-03-01,2022-11-01,217020.73,232796.66,248126.97,230847.02
30573981826,2023-04-01,2022-11-01,237668.72,351898.0,333533.5,350634.06
30573981826,2023-05-01,2022-11-01,229121.86,345312.47,265719.62,344493.03
30573981826,2023-01-01,2022-12-01,221741.22,213371.36,243864.48,202864.11
30573981826,2023-02-01,2022-12-01,231006.2,217936.39,223185.52,211113.4
30573981826,2023-03-01,2022-12-01,217020.73,235277.58,253653.95,230847.02
30573981826,2023-04-01,2022-12-01,237668.72,353511.1,325411.1,350634.06
30573981826,2023-05-01,2022-12-01,229121.86,346361.28,269310.72,344493.03
30573981826,2023-06-01,2022-12-01,243059.88,307726.47,278090.94,306513.3
30573981826,2023-02-01,2023-01-01,231006.2,223395.6,229677.33,211113.4
30573981826,2023-03-01,2023-01-01,217020.73,238838.27,254497.95,230847.02
30573981826,2023-04-01,2023-01-01,237668.72,355833.47,326272.38,350634.06
30573981826,2023-05-01,2023-01-01,229121.86,347875.97,272279.97,344493.03
30573981826,2023-06-01,2023-01-01,243059.88,308714.38,277348.16,306513.3
30573981826,2023-07-01,2023-01-01,221264.78,209711.5,225984.42,208279.39
30573981826,2023-03-01,2023-02-01,217020.73,243814.25,257950.9,230847.02
30573981826,2023-04-01,2023-02-01,237668.72,359086.84,334208.62,350634.06
30573981826,2023-05-01,2023-02-01,229121.86,350003.03,279362.72,344493.03
30573981826,2023-06-01,2023-02-01,243059.88,310105.03,282965.5,306513.3
30573981826,2023-07-01,2023-02-01,221264.78,210620.67,225581.9,208279.39
30573981826,2023-08-01,2023-02-01,234563.31,226329.56,237210.05,224803.39
30573981826,2023-04-01,2023-03-01,237668.72,341720.47,318754.28,350634.06
30573981826,2023-05-01,2023-03-01,229121.86,338746.56,283617.47,344493.03
30573981826,2023-06-01,2023-03-01,243059.88,302808.66,276094.88,306513.3
30573981826,2023-07-01,2023-03-01,221264.78,205891.05,219165.22,208279.39
30573981826,2023-08-01,2023-03-01,234563.31,223263.66,229079.98,224803.39
30573981826,2023-09-01,2023-03-01,264505.06,222197.48,254693.55,223190.12
33244945363,2022-04-01,2022-03-01,237883.62,224900.67,224924.42,224161.03
33244945363,2022-05-01,2022-03-01,228068.1,224531.75,241448.62,240705.27
33244945363,2022-06-01,2022-03-01,229059.75,224163.44,226428.62,224837.78
33244945363,2022-07-01,2022-03-01,222299.14,223795.72,232535.44,231906.95
33244945363,2022-08-01,2022-03-01,228323.17,223428.61,241436.03,240718.03
33244945363,2022-09-01,2022-03-01,233846.95,223062.1,210098.16,212532.73
33244945363,2022-05-01,2022-04-01,228068.1,237515.06,241099.66,240705.27
33244945363,2022-06-01,2022-04-01,229059.75,237147.08,225828.56,224837.78
33244945363,2022-07-01,2022-04-01,222299.14,236779.66,232076.4,231906.95
33244945363,2022-08-01,2022-04-01,228323.17,236412.8,240979.39,240718.03
33244945363,2022-09-01,2022-04-01,233846.95,236046.52,209299.22,212532.73
33244945363,2022-10-01,2022-04-01,214358.83,235680.8,203008.89,205892.31
33244945363,2022-06-01,2022-05-01,229059.75,227705.11,225721.77,224837.78
33244945363,2022-07-01,2022-05-01,222299.14,227342.69,232631.03,231906.95
33244945363,2022-08-01,2022-05-01,228323.17,226980.86,241275.92,240718.03
33244945363,2022-09-01,2022-05-01,233846.95,226619.61,210060.81,212532.73
33244945363,2022-10-01,2022-05-01,214358.83,226258.92,203470.4,205892.31
33244945363,2022-11-01,2022-05-01,208816.77,225898.81,206519.47,207874.16
33244945363,2022-07-01,2022-06-01,222299.14,228714.08,231932.88,231906.95
33244945363,2022-08-01,2022-06-01,228323.17,228368.94,240644.92,240718.03
33244945363,2022-09-01,2022-06-01,233846.95,228024.31,209105.06,212532.73
33244945363,2022-10-01,2022-06-01,214358.83,227680.2,202851.94,205892.31
33244945363,2022-11-01,2022-06-01,208816.77,227336.61,206007.48,207874.16
33244945363,2022-12-01,2022-06-01,185874.1,226993.55,212649.16,211480.8
33244945363,2022-08-01,2022-07-01,228323.17,221963.67,239417.38,240718.03
33244945363,2022-09-01,2022-07-01,233846.95,221628.72,206790.38,212532.73
33244945363,2022-10-01,2022-07-01,214358.83,221294.27,200531.61,205892.31
33244945363,2022-11-01,2022-07-01,208816.77,220960.31,203520.89,207874.16
33244945363,2022-12-01,2022-07-01,185874.1,220626.86,210096.72,211480.8
33244945363,2023-01-01,2022-07-01,186128.42,220293.92,216959.4,208438.4
33244945363,2022-09-01,2022-08-01,233846.95,227998.95,209624.17,212532.73
33244945363,2022-10-01,2022-08-01,214358.83,227675.19,203519.81,205892.31
33244945363,2022-11-01,2022-08-01,208816.77,227351.88,206370.4,207874.16
33244945363,2022-12-01,2022-08-01,185874.1,227029.03,212222.52,211480.8
33244945363,2023-01-01,2022-08-01,186128.42,226706.64,219813.12,208438.4
33244945363,2023-02-01,2022-08-01,177281.77,226384.7,211117.69,210486.17
33244945363,2022-10-01,2022-09-01,214358.83,205892.31,204834.81,205892.31
33244945363,2022-11-01,2022-09-01,208816.77,207874.16,207938.31,207874.16
33244945363,2022-12-01,2022-09-01,185874.1,211480.8,214126.95,211480.8
33244945363,2023-01-01,2022-09-01,186128.42,208438.4,221197.69,208438.4
33244945363,2023-02-01,2022-09-01,177281.77,210486.17,212475.14,210486.17
33244945363,2023-03-01,2022-09-01,183501.02,225270.2,229475.6,225270.2
33244945363,2022-11-01,2022-10-01,208816.77,207874.16,208765.48,207874.16
33244945363,2022-12-01,2022-10-01,185874.1,211480.8,215528.05,211480.8
33244945363,2023-01-01,2022-10-01,186128.42,208438.4,222641.45,208438.4
33244945363,2023-02-01,2022-10-01,177281.77,210486.17,214053.78,210486.17
33244945363,2023-03-01,2022-10-01,183501.02,225270.2,229939.81,225270.2
33244945363,2023-04-01,2022-10-01,193708.34,237883.62,234687.14,237883.62
33244945363,2022-12-01,2022-11-01,185874.1,211480.8,215868.4,211480.8
33244945363,2023-01-01,2022-11-01,186128.42,208438.4,222208.66,208438.4
33244945363,2023-02-01,2022-11-01,177281.77,210486.17,213903.7,210486.17
33244945363,2023-03-01,2022-11-01,183501.02,225270.2,229418.92,225270.2
33244945363,2023-04-01,2022-11-01,193708.34,237883.62,233314.66,237883.62
33244945363,2023-05-01,2022-11-01,207367.25,228068.1,237253.9,228068.1
33244945363,2023-01-01,2022-12-01,186128.42,208438.4,218374.48,208438.4
33244945363,2023-02-01,2022-12-01,177281.77,210486.17,210575.62,210486.17
33244945363,2023-03-01,2022-12-01,183501.02,225270.2,225289.06,225270.2
33244945363,2023-04-01,2022-12-01,193708.34,237883.62,230692.3,237883.62
33244945363,2023-05-01,2022-12-01,207367.25,228068.1,233419.94,228068.1
33244945363,2023-06-01,2022-12-01,212256.92,229059.75,226067.7,229059.75
33244945363,2023-02-01,2023-01-01,177281.77,210486.17,207094.83,210486.17
33244945363,2023-03-01,2023-01-01,183501.02,225270.2,222324.14,225270.2
33244945363,2023-04-01,2023-01-01,193708.34,237883.62,227562.42,237883.62
33244945363,2023-05-01,2023-01-01,207367.25,228068.1,230672.84,228068.1
33244945363,2023-06-01,2023-01-01,212256.92,229059.75,223819.17,229059.75
33244945363,2023-07-01,2023-01-01,208638.56,222299.14,223149.97,222299.14
33244945363,2023-03-01,2023-02-01,183501.02,225270.2,222149.12,225270.2
33244945363,2023-04-01,2023-02-01,193708.34,237883.62,224330.5,237883.62
33244945363,2023-05-01,2023-02-01,207367.25,228068.1,228229.55,228068.1
33244945363,2023-06-01,2023-02-01,212256.92,229059.75,222250.6,229059.75
33244945363,2023-07-01,2023-02-01,208638.56,222299.14,221245.25,222299.14
33244945363,2023-08-01,2023-02-01,202902.11,228323.17,228557.67,228323.17
33244945363,2023-04-01,2023-03-01,193708.34,214211.83,220634.31,237883.62
33244945363,2023-05-01,2023-03-01,207367.25,214652.61,223735.16,228068.1
33244945363,2023-06-01,2023-03-01,212256.92,221456.83,218887.02,229059.75
33244945363,2023-07-01,2023-03-01,208638.56,217990.34,217080.58,222299.14
33244945363,2023-08-01,2023-03-01,202902.11,225881.27,223930.44,228323.17
33244945363,2023-09-01,2023-03-01,219702.3,232463.05,203577.5,233846.95
44468800277,2022-04-01,2022-03-01,224679.97,245219.52,225968.38,210647.25
44468800277,2022-05-01,2022-03-01,230957.77,244362.61,220606.75,204573.73
44468800277,2022-06-01,2022-03-01,210458.83,243508.7,216470.89,200796.33
44468800277,2022-07-01,2022-03-01,198167.64,242657.78,225026.84,209011.31
44468800277,2022-08-01,2022-03-01,198545.78,241809.84,259911.75,243820.2
44468800277,2022-09-01,2022-03-01,205829.97,240964.84,260199.5,238500.14
44468800277,2022-05-01,2022-04-01,230957.77,223817.55,221273.7,204573.73
44468800277,2022-06-01,2022-04-01,210458.83,222958.45,216256.38,200796.33
44468800277,2022-07-01,2022-04-01,198167.64,222102.66,224367.2,209011.31
44468800277,2022-08-01,2022-04-01,198545.78,221250.12,259818.8,243820.2
44468800277,2022-09-01,2022-04-01,205829.97,220400.89,259913.03,238500.14
44468800277,2022-10-01,2022-04-01,233174.39,219554.9,265324.12,243651.36
44468800277,2022-06-01,2022-05-01,210458.83,230132.58,217247.92,200796.33
44468800277,2022-07-01,2022-05-01,198167.64,229310.36,225681.69,209011.31
44468800277,2022-08-01,2022-05-01,198545.78,228491.06,261433.58,243820.2
44468800277,2022-09-01,2022-05-01,205829.97,227674.7,261647.14,238500.14
44468800277,2022-10-01,2022-05-01,233174.39,226861.27,267329.84,243651.36
44468800277,2022-11-01,2022-05-01,196668.05,226050.72,234117.39,221415.42
44468800277,2022-07-01,2022-06-01,198167.64,209639.48,225319.64,209011.31
44468800277,2022-08-01,2022-06-01,198545.78,208823.34,260221.89,243820.2
44468800277,2022-09-01,2022-06-01,205829.97,208010.36,260736.11,238500.14
44468800277,2022-10-01,2022-06-01,233174.39,207200.55,266503.78,243651.36
44468800277,2022-11-01,2022-06-01,196668.05,206393.89,233482.34,221415.42
44468800277,2022-12-01,2022-06-01,183006.44,205590.38,211035.23,194986.53
44468800277,2022-08-01,2022-07-01,198545.78,197380.6,261090.9,243820.2
44468800277,2022-09-01,2022-07-01,205829.97,196596.67,258711.67,238500.14
44468800277,2022-10-01,2022-07-01,233174.39,195815.88,264347.53,243651.36
44468800277,2022-11-01,2022-07-01,196668.05,195038.17,230629.45,221415.42
44468800277,2022-12-01,2022-07-01,183006.44,194263.55,208861.3,194986.53
44468800277,2023-01-01,2022-07-01,194646.53,193492.02,217193.72,198863.34
44468800277,2022-09-01,2022-08-01,205829.97,197792.2,246693.72,238500.14
44468800277,2022-10-01,2022-08-01,233174.39,197041.48,254013.22,243651.36
44468800277,2022-11-01,2022-08-01,196668.05,196293.61,220051.62,221415.42
44468800277,2022-12-01,2022-08-01,183006.44,195548.58,199059.56,194986.53
44468800277,2023-01-01,2022-08-01,194646.53,194806.38,206053.61,198863.34
44468800277,2023-02-01,2022-08-01,200122.02,194066.98,208246.55,203969.36
44468800277,2022-10-01,2022-09-01,233174.39,210981.19,243707.28,243651.36
44468800277,2022-11-01,2022-09-01,196668.05,188745.25,208758.36,221415.42
44468800277,2022-12-01,2022-09-01,183006.44,162316.36,187433.03,194986.53
44468800277,2023-01-01,2022-09-01,194646.53,166193.17,195952.67,198863.34
44468800277,2023-02-01,2022-09-01,200122.02,171299.19,195794.8,203969.36
44468800277,2023-03-01,2022-09-01,200290.6,213409.23,209478.78,246079.42
44468800277,2022-11-01,2022-10-01,196668.05,210938.44,216944.31,221415.42
44468800277,2022-12-01,2022-10-01,183006.44,184509.55,196288.06,194986.53
44468800277,2023-01-01,2022-10-01,194646.53,188386.38,200367.7,198863.34
44468800277,2023-02-01,2022-10-01,200122.02,193492.39,205485.56,203969.36
44468800277,2023-03-01,2022-10-01,200290.6,235602.44,215957.31,246079.42
44468800277,2023-04-01,2022-10-01,206001.77,214202.98,223583.72,224679.97
44468800277,2022-12-01,2022-11-01,183006.44,170239.16,183677.77,194986.53
44468800277,2023-01-01,2022-11-01,194646.53,174115.97,192612.89,198863.34
44468800277,2023-02-01,2022-11-01,200122.02,179222.0,192723.4,203969.36
44468800277,2023-03-01,2022-11-01,200290.6,221332.05,206543.83,246079.42
44468800277,2023-04-01,2022-11-01,206001.77,199932.6,204425.64,224679.97
44468800277,2023-05-01,2022-11-01,205595.11,206210.39,211541.86,230957.77
44468800277,2023-01-01,2022-12-01,194646.53,186883.27,192438.39,198863.34
44468800277,2023-02-01,2022-12-01,200122.02,191989.28,197464.48,203969.36
44468800277,2023-03-01,2022-12-01,200290.6,234099.33,213831.88,246079.42
44468800277,2023-04-01,2022-12-01,206001.77,212699.88,214108.03,224679.97
44468800277,2023-05-01,2022-12-01,205595.11,218977.67,217323.64,230957.77
44468800277,2023-06-01,2022-12-01,202488.05,198478.75,203671.48,210458.83
44468800277,2023-02-01,2023-01-01,200122.02,199752.55,188705.69,203969.36
44468800277,2023-03-01,2023-01-01,200290.6,241862.6,218893.42,246079.42
44468800277,2023-04-01,2023-01-01,206001.77,220463.14,211805.83,224679.97
44468800277,2023-05-01,2023-01-01,205595.11,226740.94,217495.16,230957.77
44468800277,2023-06-01,2023-01-01,202488.05,206242.02,201441.17,210458.83
44468800277,2023-07-01,2023-01-01,192509.92,193950.83,196085.0,198167.64
44468800277,2023-03-01,2023-02-01,200290.6,242232.06,213924.38,246079.42
44468800277,2023-04-01,2023-02-01,206001.77,220832.61,210863.08,224679.97
44468800277,2023-05-01,2023-02-01,205595.11,227110.4,216217.73,230957.77
44468800277,2023-06-01,2023-02-01,202488.05,206611.48,204525.86,210458.83
44468800277,2023-07-01,2023-02-01,192509.92,194320.28,199514.97,198167.64
44468800277,2023-08-01,2023-02-01,218117.61,194698.44,221933.47,198545.78
44468800277,2023-04-01,2023-03-01,206001.77,178891.14,209057.1,224679.97
44468800277,2023-05-01,2023-03-01,205595.11,185168.94,219731.95,230957.77
44468800277,2023-06-01,2023-03-01,202488.05,164670.02,201584.72,210458.83
44468800277,2023-07-01,2023-03-01,192509.92,152378.83,194161.03,198167.64
44468800277,2023-08-01,2023-03-01,218117.61,152756.97,219322.73,198545.78
44468800277,2023-09-01,2023-03-01,211350.94,160041.14,223288.84,205829.97
81207027403,2022-04-01,2022-03-01,355049.53,510728.97,489140.28,449518.66
81207027403,2022-05-01,2022-03-01,375769.1,510728.5,464249.22,432316.9
81207027403,2022-06-01,2022-03-01,348782.28,510728.03,403195.12,368587.97
81207027403,2022-07-01,2022-03-01,346040.2,510727.56,412910.5,389304.4
81207027403,2022-08-01,2022-03-01,429609.88,510727.1,466818.78,467693.97
81207027403,2022-09-01,2022-03-01,476065.94,510726.62,645217.44,534667.8
81207027403,2022-05-01,2022-04-01,375769.1,468073.28,425673.2,432316.9
81207027403,2022-06-01,2022-04-01,348782.28,468073.25,368100.47,368587.97
81207027403,2022-07-01,2022-04-01,346040.2,468073.22,391944.88,389304.4
81207027403,2022-08-01,2022-04-01,429609.88,468073.22,474273.1,467693.97
81207027403,2022-09-01,2022-04-01,476065.94,468073.2,593081.1,534667.8
81207027403,2022-10-01,2022-04-01,338038.75,468073.16,473429.25,446216.56
81207027403,2022-06-01,2022-05-01,348782.28,463678.34,364441.28,368587.97
81207027403,2022-07-01,2022-05-01,346040.2,463678.3,383736.66,389304.4
81207027403,2022-08-01,2022-05-01,429609.88,463678.3,474707.66,467693.97
81207027403,2022-09-01,2022-05-01,476065.94,463678.28,591681.44,534667.8
81207027403,2022-10-01,2022-05-01,338038.75,463678.25,475284.84,446216.56
81207027403,2022-11-01,2022-05-01,351409.66,463678.25,447456.22,437099.4
81207027403,2022-07-01,2022-06-01,346040.2,458431.53,388247.16,389304.4
81207027403,2022-08-01,2022-06-01,429609.88,458431.5,486874.9,467693.97
81207027403,2022-09-01,2022-06-01,476065.94,458431.47,598210.1,534667.8
81207027403,2022-10-01,2022-06-01,338038.75,458431.47,483678.66,446216.56
81207027403,2022-11-01,2022-06-01,351409.66,458431.44,444609.0,437099.4
81207027403,2022-12-01,2022-06-01,354674.4,458431.44,454736.47,394033.44
81207027403,2022-08-01,2022-07-01,429609.88,336656.4,489958.25,467693.97
81207027403,2022-09-01,2022-07-01,476065.94,327527.06,594696.7,534667.8
81207027403,2022-10-01,2022-07-01,338038.75,318645.3,474708.53,446216.56
81207027403,2022-11-01,2022-07-01,351409.66,310004.4,446365.03,437099.4
81207027403,2022-12-01,2022-07-01,354674.4,301597.8,461811.47,394033.44
81207027403,2023-01-01,2022-07-01,350141.47,293419.22,457592.72,481857.56
81207027403,2022-09-01,2022-08-01,476065.94,450591.72,589307.7,534667.8
81207027403,2022-10-01,2022-08-01,338038.75,450579.78,478049.62,446216.56
81207027403,2022-11-01,2022-08-01,351409.66,450567.84,427421.97,437099.4
81207027403,2022-12-01,2022-08-01,354674.4,450555.9,456457.03,394033.44
81207027403,2023-01-01,2022-08-01,350141.47,450543.97,447796.7,481857.56
81207027403,2023-02-01,2022-08-01,316540.75,450532.03,590209.6,805672.1
81207027403,2022-10-01,2022-09-01,338038.75,446216.56,448512.53,446216.56
81207027403,2022-11-01,2022-09-01,351409.66,437099.4,423328.56,437099.4
81207027403,2022-12-01,2022-09-01,354674.4,394033.44,444338.84,394033.44
81207027403,2023-01-01,2022-09-01,350141.47,481857.56,431583.28,481857.56
81207027403,2023-02-01,2022-09-01,316540.75,805672.1,570985.3,805672.1
81207027403,2023-03-01,2022-09-01,415236.44,464300.22,406484.66,464300.22
81207027403,2022-11-01,2022-10-01,351409.66,437099.4,388351.62,437099.4
81207027403,2022-12-01,2022-10-01,354674.4,394033.44,420443.8,394033.44
81207027403,2023-01-01,2022-10-01,350141.47,481857.56,412979.9,481857.56
81207027403,2023-02-01,2022-10-01,316540.75,805672.1,549613.4,805672.1
81207027403,2023-03-01,2022-10-01,415236.44,464300.22,397243.25,464300.22
81207027403,2023-04-01,2022-10-01,310360.03,355049.53,349239.66,355049.53
81207027403,2022-12-01,2022-11-01,354674.4,394033.44,386802.9,394033.44
81207027403,2023-01-01,2022-11-01,350141.47,481857.56,409669.44,481857.56
81207027403,2023-02-01,2022-11-01,316540.75,805672.1,539269.06,805672.1
81207027403,2023-03-01,2022-11-01,415236.44,464300.22,384062.88,464300.22
81207027403,2023-04-01,2022-11-01,310360.03,355049.53,348346.88,355049.53
81207027403,2023-05-01,2022-11-01,349125.12,375769.1,347100.72,375769.1
81207027403,2023-01-01,2022-12-01,350141.47,481857.56,400274.9,481857.56
81207027403,2023-02-01,2022-12-01,316540.75,805672.1,534119.3,805672.1
81207027403,2023-03-01,2022-12-01,415236.44,464300.22,386470.94,464300.22
81207027403,2023-04-01,2022-12-01,310360.03,355049.53,332686.1,355049.53
81207027403,2023-05-01,2022-12-01,349125.12,375769.1,338056.1,375769.1
81207027403,2023-06-01,2022-12-01,391019.88,348782.28,297212.38,348782.28
81207027403,2023-02-01,2023-01-01,316540.75,805672.1,531134.06,805672.1
81207027403,2023-03-01,2023-01-01,415236.44,464300.22,374507.0,464300.22
81207027403,2023-04-01,2023-01-01,310360.03,355049.53,338062.75,355049.53
81207027403,2023-05-01,2023-01-01,349125.12,375769.1,335649.06,375769.1
81207027403,2023-06-01,2023-01-01,391019.88,348782.28,285822.66,348782.28
81207027403,2023-07-01,2023-01-01,385506.03,346040.2,295754.38,346040.2
81207027403,2023-03-01,2023-02-01,415236.44,352376.94,365367.7,464300.22
81207027403,2023-04-01,2023-02-01,310360.03,380978.72,310752.06,355049.53
81207027403,2023-05-01,2023-02-01,349125.12,380640.66,322178.0,375769.1
81207027403,2023-06-01,2023-02-01,391019.88,380302.9,277657.66,348782.28
81207027403,2023-07-01,2023-02-01,385506.03,379965.47,284445.03,346040.2
81207027403,2023-08-01,2023-02-01,426498.3,379628.3,385017.44,429609.88
81207027403,2023-04-01,2023-03-01,310360.03,370635.7,328569.53,355049.53
81207027403,2023-05-01,2023-03-01,349125.12,370020.8,314362.5,375769.1
81207027403,2023-06-01,2023-03-01,391019.88,369406.94,267612.47,348782.28
81207027403,2023-07-01,2023-03-01,385506.03,368794.1,293183.97,346040.2
81207027403,2023-08-01,2023-03-01,426498.3,368182.25,375736.66,429609.88
81207027403,2023-09-01,2023-03-01,546789.3,367571.4,448004.8,476065.94
112088627304,2022-04-01,2022-03-01,183550.95,158321.92,172719.14,181346.86
112088627304,2022-05-01,2022-03-01,166975.25,158198.02,164330.6,173046.33
112088627304,2022-06-01,2022-03-01,166079.66,158074.19,162825.86,171423.44
112088627304,2022-07-01,2022-03-01,153012.95,157950.47,145618.44,154378.25
112088627304,2022-08-01,2022-03-01,162580.45,157826.84,159482.16,167983.5
112088627304,2022-09-01,2022-03-01,151701.36,157703.31,130797.33,136020.27
112088627304,2022-05-01,2022-04-01,166975.25,171340.22,165744.67,173046.33
112088627304,2022-06-01,2022-04-01,166079.66,171175.8,164189.62,171423.44
112088627304,2022-07-01,2022-04-01,153012.95,171011.53,146713.48,154378.25
112088627304,2022-08-01,2022-04-01,162580.45,170847.42,160733.55,167983.5
112088627304,2022-09-01,2022-04-01,151701.36,170683.47,132820.47,136020.27
112088627304,2022-10-01,2022-04-01,144420.42,170519.69,132139.78,142038.48
112088627304,2022-06-01,2022-05-01,166079.66,168688.2,164140.95,171423.44
112088627304,2022-07-01,2022-05-01,153012.95,168547.34,147043.48,154378.25
112088627304,2022-08-01,2022-05-01,162580.45,168406.6,160312.64,167983.5
112088627304,2022-09-01,2022-05-01,151701.36,168265.97,133050.42,136020.27
112088627304,2022-10-01,2022-05-01,144420.42,168125.45,132462.83,142038.48
112088627304,2022-11-01,2022-05-01,155771.61,167985.06,155990.3,165840.28
112088627304,2022-07-01,2022-06-01,153012.95,167261.06,147095.44,154378.25
112088627304,2022-08-01,2022-06-01,162580.45,167130.45,160757.1,167983.5
112088627304,2022-09-01,2022-06-01,151701.36,166999.95,133202.73,136020.27
112088627304,2022-10-01,2022-06-01,144420.42,166869.55,132705.69,142038.48
112088627304,2022-11-01,2022-06-01,155771.61,166739.23,156071.98,165840.28
112088627304,2022-12-01,2022-06-01,148163.94,166609.03,143514.05,155025.19
112088627304,2022-08-01,2022-07-01,162580.45,160303.31,161148.31,167983.5
112088627304,2022-09-01,2022-07-01,151701.36,160175.28,133991.36,136020.27
112088627304,2022-10-01,2022-07-01,144420.42,160047.34,133453.67,142038.48
112088627304,2022-11-01,2022-07-01,155771.61,159919.52,157385.56,165840.28
112088627304,2022-12-01,2022-07-01,148163.94,159791.8,144263.66,155025.19
112088627304,2023-01-01,2022-07-01,150313.56,159664.17,155286.28,154905.16
112088627304,2022-09-01,2022-08-01,151701.36,161328.5,133924.77,136020.27
112088627304,2022-10-01,2022-08-01,144420.42,161211.06,133169.38,142038.48
112088627304,2022-11-01,2022-08-01,155771.61,161093.69,157376.17,165840.28
112088627304,2022-12-01,2022-08-01,148163.94,160976.4,144144.69,155025.19
112088627304,2023-01-01,2022-08-01,150313.56,160859.22,155341.62,154905.16
112088627304,2023-02-01,2022-08-01,149910.17,160742.1,149678.72,158335.52
112088627304,2022-10-01,2022-09-01,144420.42,142038.48,136773.28,142038.48
112088627304,2022-11-01,2022-09-01,155771.61,165840.28,161125.86,165840.28
112088627304,2022-12-01,2022-09-01,148163.94,155025.19,147801.4,155025.19
112088627304,2023-01-01,2022-09-01,150313.56,154905.16,158939.77,154905.16
112088627304,2023-02-01,2022-09-01,149910.17,158335.52,153032.31,158335.52
112088627304,2023-03-01,2022-09-01,157520.12,160544.36,163374.67,160544.36
112088627304,2022-11-01,2022-10-01,155771.61,165840.28,161927.25,165840.28
112088627304,2022-12-01,2022-10-01,148163.94,155025.19,148817.4,155025.19
